id_Commune;id_Region;Nom_commune;code_dep
11;84;L'Abergement-Clemenciat;1
12;84;L'Abergement-de-Varey;1
14;84;Amberieu-en-Bugey;1
15;84;Amberieux-en-Dombes;1
16;84;Ambleon;1
17;84;Ambronay;1
18;84;Ambutrix;1
19;84;Andert-et-Condon;1
110;84;Anglefort;1
111;84;Apremont;1
112;84;Aranc;1
113;84;Arandas;1
114;84;Arbent;1
115;84;Arboys en Bugey;1
116;84;Arbigny;1
117;84;Argis;1
119;84;Armix;1
121;84;Ars-sur-Formans;1
122;84;Artemare;1
123;84;Asnieres-sur-Saône;1
124;84;Attignat;1
125;84;Bage-Dommartin;1
126;84;Bage-le-Chatel;1
127;84;Balan;1
128;84;Baneins;1
129;84;Beaupont;1
130;84;Beauregard;1
131;84;Bellignat;1
132;84;Beligneux;1
133;84;Valserhône;1
134;84;Belley;1
135;84;Belleydoux;1
136;84;Valromey-sur-Seran;1
137;84;Benonces;1
138;84;Beny;1
139;84;Beon;1
140;84;Bereziat;1
141;84;Bettant;1
142;84;Bey;1
143;84;Beynost;1
144;84;Billiat;1
145;84;Birieux;1
146;84;Biziat;1
147;84;Blyes;1
149;84;La Boisse;1
150;84;Boissey;1
151;84;Bolozon;1
152;84;Bouligneux;1
153;84;Bourg-en-Bresse;1
154;84;Bourg-Saint-Christophe;1
156;84;Boyeux-Saint-Jerôme;1
157;84;Boz;1
158;84;Bregnier-Cordon;1
160;84;Brenod;1
161;84;Brens;1
162;84;Bressolles;1
163;84;Brion;1
164;84;Briord;1
165;84;Buellas;1
166;84;La Burbanche;1
167;84;Ceignes;1
168;84;Cerdon;1
169;84;Certines;1
171;84;Cessy;1
172;84;Ceyzeriat;1
173;84;Ceyzerieu;1
174;84;Chalamont;1
175;84;Chaleins;1
176;84;Chaley;1
177;84;Challes-la-Montagne;1
178;84;Challex;1
179;84;Champagne-en-Valromey;1
180;84;Champdor-Corcelles;1
181;84;Champfromier;1
182;84;Chanay;1
183;84;Chaneins;1
184;84;Chanoz-Chatenay;1
185;84;La Chapelle-du-Chatelard;1
187;84;Charix;1
188;84;Charnoz-sur-Ain;1
189;84;Chateau-Gaillard;1
190;84;Chatenay;1
192;84;Chatillon-la-Palud;1
193;84;Chatillon-sur-Chalaronne;1
194;84;Chavannes-sur-Reyssouze;1
195;84;Nivigne et Suran;1
196;84;Chaveyriat;1
198;84;Chazey-Bons;1
199;84;Chazey-sur-Ain;1
1100;84;Cheignieu-la-Balme;1
1101;84;Chevillard;1
1102;84;Chevroux;1
1103;84;Chevry;1
1104;84;Chezery-Forens;1
1105;84;Civrieux;1
1106;84;Cize;1
1107;84;Cleyzieu;1
1108;84;Coligny;1
1109;84;Collonges;1
1110;84;Colomieu;1
1111;84;Conand;1
1112;84;Condamine;1
1113;84;Condeissiat;1
1114;84;Confort;1
1115;84;Confrançon;1
1116;84;Contrevoz;1
1117;84;Conzieu;1
1118;84;Corbonod;1
1121;84;Corlier;1
1123;84;Cormoranche-sur-Saône;1
1124;84;Cormoz;1
1125;84;Corveissiat;1
1127;84;Courmangoux;1
1128;84;Courtes;1
1129;84;Crans;1
1130;84;Bresse Vallons;1
1133;84;Cressin-Rochefort;1
1134;84;Crottet;1
1135;84;Crozet;1
1136;84;Cruzilles-les-Mepillat;1
1138;84;Culoz;1
1139;84;Curciat-Dongalon;1
1140;84;Curtafond;1
1141;84;Cuzieu;1
1142;84;Dagneux;1
1143;84;Divonne-les-Bains;1
1145;84;Dompierre-sur-Veyle;1
1146;84;Dompierre-sur-Chalaronne;1
1147;84;Domsure;1
1148;84;Dortan;1
1149;84;Douvres;1
1150;84;Drom;1
1151;84;Druillat;1
1152;84;Echallon;1
1153;84;Echenevex;1
1155;84;Evosges;1
1156;84;Faramans;1
1157;84;Fareins;1
1158;84;Farges;1
1159;84;Feillens;1
1160;84;Ferney-Voltaire;1
1162;84;Flaxieu;1
1163;84;Foissiat;1
1165;84;Francheleins;1
1166;84;Frans;1
1167;84;Garnerans;1
1169;84;Genouilleux;1
1170;84;Beard-Geovreissiat;1
1171;84;Geovreisset;1
1173;84;Gex;1
1174;84;Giron;1
1175;84;Gorrevod;1
1177;84;Grand-Corent;1
1179;84;Grieges;1
1180;84;Grilly;1
1181;84;Groissiat;1
1183;84;Guereins;1
1184;84;Hautecourt-Romaneche;1
1185;84;Plateau d'Hauteville;1
1187;84;Haut Valromey;1
1188;84;Illiat;1
1189;84;Injoux-Genissiat;1
1190;84;Innimond;1
1191;84;Izenave;1
1192;84;Izernore;1
1193;84;Izieu;1
1194;84;Jassans-Riottier;1
1195;84;Jasseron;1
1196;84;Jayat;1
1197;84;Journans;1
1198;84;Joyeux;1
1199;84;Jujurieux;1
1200;84;Labalme;1
1202;84;Lagnieu;1
1203;84;Laiz;1
1204;84;Le Poizat-Lalleyriat;1
1206;84;Lantenay;1
1207;84;Lapeyrouse;1
1208;84;Lavours;1
1209;84;Leaz;1
1210;84;Lelex;1
1211;84;Lent;1
1212;84;Lescheroux;1
1213;84;Leyment;1
1214;84;Leyssard;1
1215;84;Surjoux-Lhopital;1
1216;84;Lhuis;1
1219;84;Lompnas;1
1224;84;Loyettes;1
1225;84;Lurcy;1
1227;84;Magnieu;1
1228;84;Maillat;1
1229;84;Malafretaz;1
1230;84;Mantenay-Montlin;1
1231;84;Manziat;1
1232;84;Marboz;1
1233;84;Marchamp;1
1234;84;Marignieu;1
1235;84;Marlieux;1
1236;84;Marsonnas;1
1237;84;Martignat;1
1238;84;Massieux;1
1239;84;Massignieu-de-Rives;1
1240;84;Matafelon-Granges;1
1241;84;Meillonnas;1
1242;84;Merignat;1
1243;84;Messimy-sur-Saône;1
1244;84;Meximieux;1
1245;84;Bohas-Meyriat-Rignat;1
1246;84;Mezeriat;1
1247;84;Mijoux;1
1248;84;Mionnay;1
1249;84;Miribel;1
1250;84;Miserieux;1
1252;84;Mogneneins;1
1254;84;Montagnat;1
1255;84;Montagnieu;1
1257;84;Montanges;1
1258;84;Montceaux;1
1259;84;Montcet;1
1260;84;Le Montellier;1
1261;84;Monthieux;1
1262;84;Montluel;1
1263;84;Montmerle-sur-Saône;1
1264;84;Montracol;1
1265;84;Montreal-la-Cluse;1
1266;84;Montrevel-en-Bresse;1
1267;84;Nurieux-Volognat;1
1268;84;Murs-et-Gelignieux;1
1269;84;Nantua;1
1272;84;Neuville-les-Dames;1
1273;84;Neuville-sur-Ain;1
1274;84;Les Neyrolles;1
1275;84;Neyron;1
1276;84;Nievroz;1
1277;84;Nivollet-Montgriffon;1
1279;84;Oncieu;1
1280;84;Ordonnaz;1
1281;84;Ornex;1
1282;84;Outriaz;1
1283;84;Oyonnax;1
1284;84;Ozan;1
1285;84;Parcieux;1
1286;84;Parves et Nattages;1
1288;84;Peron;1
1289;84;Peronnas;1
1290;84;Perouges;1
1291;84;Perrex;1
1293;84;Peyriat;1
1294;84;Peyrieu;1
1295;84;Peyzieux-sur-Saône;1
1296;84;Pirajoux;1
1297;84;Pizay;1
1298;84;Plagne;1
1299;84;Le Plantay;1
1301;84;Polliat;1
1302;84;Pollieu;1
1303;84;Poncin;1
1304;84;Pont-d'Ain;1
1305;84;Pont-de-Vaux;1
1306;84;Pont-de-Veyle;1
1307;84;Port;1
1308;84;Pougny;1
1309;84;Pouillat;1
1310;84;Premeyzel;1
1311;84;Premillieu;1
1313;84;Prevessin-Moens;1
1314;84;Priay;1
1317;84;Ramasse;1
1318;84;Rance;1
1319;84;Relevant;1
1320;84;Replonges;1
1321;84;Revonnas;1
1322;84;Reyrieux;1
1323;84;Reyssouze;1
1325;84;Rignieux-le-Franc;1
1328;84;Romans;1
1329;84;Rossillon;1
1330;84;Ruffieu;1
1331;84;Saint-Alban;1
1332;84;Saint-Andre-de-Bage;1
1333;84;Saint-Andre-de-Corcy;1
1334;84;Saint-Andre-d'Huiriat;1
1335;84;Saint-Andre-le-Bouchoux;1
1336;84;Saint-Andre-sur-Vieux-Jonc;1
1337;84;Saint-Benigne;1
1338;84;Groslee-Saint-Benoit;1
1339;84;Saint-Bernard;1
1342;84;Sainte-Croix;1
1343;84;Saint-Cyr-sur-Menthon;1
1344;84;Saint-Denis-les-Bourg;1
1345;84;Saint-Denis-en-Bugey;1
1346;84;Saint-Didier-d'Aussiat;1
1347;84;Saint-Didier-de-Formans;1
1348;84;Saint-Didier-sur-Chalaronne;1
1349;84;Saint-Eloi;1
1350;84;Saint-Etienne-du-Bois;1
1351;84;Saint-Etienne-sur-Chalaronne;1
1352;84;Saint-Etienne-sur-Reyssouze;1
1353;84;Sainte-Euphemie;1
1354;84;Saint-Genis-Pouilly;1
1355;84;Saint-Genis-sur-Menthon;1
1356;84;Saint-Georges-sur-Renon;1
1357;84;Saint-Germain-de-Joux;1
1358;84;Saint-Germain-les-Paroisses;1
1359;84;Saint-Germain-sur-Renon;1
1360;84;Saint-Jean-de-Gonville;1
1361;84;Saint-Jean-de-Niost;1
1362;84;Saint-Jean-de-Thurigneux;1
1363;84;Saint-Jean-le-Vieux;1
1364;84;Saint-Jean-sur-Reyssouze;1
1365;84;Saint-Jean-sur-Veyle;1
1366;84;Sainte-Julie;1
1367;84;Saint-Julien-sur-Reyssouze;1
1368;84;Saint-Julien-sur-Veyle;1
1369;84;Saint-Just;1
1370;84;Saint-Laurent-sur-Saône;1
1371;84;Saint-Marcel;1
1372;84;Saint-Martin-de-Bavel;1
1373;84;Saint-Martin-du-Frêne;1
1374;84;Saint-Martin-du-Mont;1
1375;84;Saint-Martin-le-Chatel;1
1376;84;Saint-Maurice-de-Beynost;1
1378;84;Saint-Maurice-de-Gourdans;1
1379;84;Saint-Maurice-de-Remens;1
1380;84;Saint-Nizier-le-Bouchoux;1
1381;84;Saint-Nizier-le-Desert;1
1382;84;Sainte-Olive;1
1383;84;Saint-Paul-de-Varax;1
1384;84;Saint-Rambert-en-Bugey;1
1385;84;Saint-Remy;1
1386;84;Saint-Sorlin-en-Bugey;1
1387;84;Saint-Sulpice;1
1388;84;Saint-Trivier-de-Courtes;1
1389;84;Saint-Trivier-sur-Moignans;1
1390;84;Saint-Vulbas;1
1391;84;Salavre;1
1392;84;Samognat;1
1393;84;Sandrans;1
1396;84;Sault-Brenaz;1
1397;84;Sauverny;1
1398;84;Savigneux;1
1399;84;Segny;1
1400;84;Seillonnaz;1
1401;84;Sergy;1
1402;84;Sermoyer;1
1403;84;Serrieres-de-Briord;1
1404;84;Serrieres-sur-Ain;1
1405;84;Servas;1
1406;84;Servignat;1
1407;84;Seyssel;1
1408;84;Simandre-sur-Suran;1
1410;84;Sonthonnax-la-Montagne;1
1411;84;Souclin;1
1412;84;Sulignat;1
1415;84;Talissieu;1
1416;84;Tenay;1
1418;84;Thil;1
1419;84;Thoiry;1
1420;84;Thoissey;1
1421;84;Torcieu;1
1422;84;Tossiat;1
1423;84;Toussieux;1
1424;84;Tramoyes;1
1425;84;La Trancliere;1
1426;84;Val-Revermont;1
1427;84;Trevoux;1
1428;84;Valeins;1
1429;84;Vandeins;1
1430;84;Varambon;1
1431;84;Vaux-en-Bugey;1
1432;84;Verjon;1
1433;84;Vernoux;1
1434;84;Versailleux;1
1435;84;Versonnex;1
1436;84;Vesancy;1
1437;84;Vescours;1
1439;84;Vesines;1
1441;84;Vieu-d'Izenave;1
1443;84;Villars-les-Dombes;1
1444;84;Villebois;1
1445;84;Villemotier;1
1446;84;Villeneuve;1
1447;84;Villereversure;1
1448;84;Villes;1
1449;84;Villette-sur-Ain;1
1450;84;Villieu-Loyes-Mollon;1
1451;84;Viriat;1
1452;84;Virieu-le-Grand;1
1453;84;Arviere-en-Valromey;1
1454;84;Virignin;1
1456;84;Vongnes;1
1457;84;Vonnas;1
21;32;Abbecourt;2
22;32;Achery;2
23;32;Acy;2
24;32;Agnicourt-et-Sechelles;2
25;32;Aguilcourt;2
26;32;Aisonville-et-Bernoville;2
27;32;Aizelles;2
28;32;Aizy-Jouy;2
29;32;Alaincourt;2
210;32;Allemant;2
211;32;Ambleny;2
212;32;Ambrief;2
213;32;Amifontaine;2
214;32;Amigny-Rouy;2
215;32;Ancienville;2
216;32;Andelain;2
217;32;Anguilcourt-le-Sart;2
218;32;Anizy-le-Grand;2
219;32;Annois;2
220;32;Any-Martin-Rieux;2
221;32;Archon;2
222;32;Arcy-Sainte-Restitue;2
223;32;Armentieres-sur-Ourcq;2
224;32;Arrancy;2
225;32;Artemps;2
227;32;Assis-sur-Serre;2
228;32;Athies-sous-Laon;2
229;32;Attilly;2
230;32;Aubencheul-aux-Bois;2
231;32;Aubenton;2
232;32;Aubigny-aux-Kaisnes;2
233;32;Aubigny-en-Laonnois;2
234;32;Audignicourt;2
235;32;Audigny;2
236;32;Augy;2
237;32;Aulnois-sous-Laon;2
238;32;Les Autels;2
239;32;Autremencourt;2
240;32;Autreppes;2
241;32;Autreville;2
242;32;Azy-sur-Marne;2
243;32;Bagneux;2
244;32;Bancigny;2
246;32;Barenton-Bugny;2
247;32;Barenton-Cel;2
248;32;Barenton-sur-Serre;2
249;32;Barisis-aux-Bois;2
250;32;Barzy-en-Thierache;2
251;32;Barzy-sur-Marne;2
252;32;Bassoles-Aulers;2
253;32;Vallees en Champagne;2
254;32;Bazoches-sur-Vesles;2
255;32;Beaume;2
256;32;Beaumont-en-Beine;2
257;32;Beaurevoir;2
258;32;Beaurieux;2
259;32;Beautor;2
260;32;Beauvois-en-Vermandois;2
261;32;Becquigny;2
262;32;Belleau;2
263;32;Bellenglise;2
264;32;Belleu;2
265;32;Bellicourt;2
266;32;Benay;2
267;32;Bergues-sur-Sambre;2
268;32;Berlancourt;2
269;32;Berlise;2
270;32;Bernot;2
271;32;Berny-Riviere;2
272;32;Berrieux;2
273;32;Berry-au-Bac;2
274;32;Bertaucourt-Epourdon;2
275;32;Berthenicourt;2
276;32;Bertricourt;2
277;32;Berzy-le-Sec;2
278;32;Besme;2
279;32;Besmont;2
280;32;Besny-et-Loizy;2
281;32;Bethancourt-en-Vaux;2
282;32;Beugneux;2
283;32;Beuvardes;2
284;32;Bezu-le-Guery;2
285;32;Bezu-Saint-Germain;2
286;32;Bichancourt;2
287;32;Bieuxy;2
288;32;Bievres;2
289;32;Billy-sur-Aisne;2
290;32;Billy-sur-Ourcq;2
291;32;Blanzy-les-Fismes;2
293;32;Blerancourt;2
294;32;Blesmes;2
295;32;Bohain-en-Vermandois;2
296;32;Bois-les-Pargny;2
297;32;Boncourt;2
298;32;Bonneil;2
299;32;Bonnesvalyn;2
2100;32;Bony;2
2101;32;Bosmont-sur-Serre;2
2102;32;Bouconville-Vauclair;2
2103;32;Boue;2
2104;32;Bouffignereux;2
2105;32;Bouresches;2
2106;32;Bourg-et-Comin;2
2107;32;Bourguignon-sous-Coucy;2
2108;32;Bourguignon-sous-Montbavin;2
2109;32;La Bouteille;2
2110;32;Braine;2
2111;32;Brancourt-en-Laonnois;2
2112;32;Brancourt-le-Grand;2
2114;32;Brasles;2
2115;32;Braye-en-Laonnois;2
2116;32;Braye-en-Thierache;2
2117;32;Bray-Saint-Christophe;2
2118;32;Braye;2
2119;32;Brecy;2
2120;32;Brenelle;2
2121;32;Breny;2
2122;32;Brie;2
2123;32;Brissay-Choigny;2
2124;32;Brissy-Hamegicourt;2
2125;32;Brumetz;2
2126;32;Brunehamel;2
2127;32;Bruyeres-sur-Fere;2
2128;32;Bruyeres-et-Montberault;2
2129;32;Bruys;2
2130;32;Bucilly;2
2131;32;Bucy-le-Long;2
2132;32;Bucy-les-Cerny;2
2133;32;Bucy-les-Pierrepont;2
2134;32;Buire;2
2135;32;Buironfosse;2
2136;32;Burelles;2
2137;32;Bussiares;2
2138;32;Buzancy;2
2139;32;Caillouel-Crepigny;2
2140;32;Camelin;2
2141;32;La Capelle;2
2142;32;Castres;2
2143;32;Le Catelet;2
2144;32;Caulaincourt;2
2145;32;Caumont;2
2146;32;Celles-les-Conde;2
2148;32;Celles-sur-Aisne;2
2149;32;Cerizy;2
2150;32;Cerny-en-Laonnois;2
2151;32;Cerny-les-Bucy;2
2152;32;Cerseuil;2
2153;32;Cessieres-Suzy;2
2154;32;Chacrise;2
2155;32;Chaillevois;2
2156;32;Chalandry;2
2157;32;Chambry;2
2158;32;Chamouille;2
2159;32;Champs;2
2160;32;Chaourse;2
2162;32;La Chapelle-sur-Chezy;2
2163;32;Charly-sur-Marne;2
2164;32;Le Charmel;2
2165;32;Charmes;2
2166;32;Charteves;2
2167;32;Chassemy;2
2168;32;Chateau-Thierry;2
2169;32;Chatillon-les-Sons;2
2170;32;Chatillon-sur-Oise;2
2171;32;Chaudardes;2
2172;32;Chaudun;2
2173;32;Chauny;2
2174;32;Chavignon;2
2175;32;Chavigny;2
2176;32;Chavonne;2
2177;32;Cherêt;2
2178;32;Chermizy-Ailles;2
2179;32;Chery-Chartreuve;2
2180;32;Chery-les-Pouilly;2
2181;32;Chery-les-Rozoy;2
2182;32;Chevennes;2
2183;32;Chevregny;2
2184;32;Chevresis-Monceau;2
2185;32;Chezy-en-Orxois;2
2186;32;Chezy-sur-Marne;2
2187;32;Chierry;2
2188;32;Chigny;2
2189;32;Chivres-en-Laonnois;2
2190;32;Chivres-Val;2
2191;32;Chivy-les-Etouvelles;2
2192;32;Chouy;2
2193;32;Cierges;2
2194;32;Cilly;2
2195;32;Ciry-Salsogne;2
2196;32;Clacy-et-Thierret;2
2197;32;Clairfontaine;2
2198;32;Clamecy;2
2199;32;Clastres;2
2200;32;Clermont-les-Fermes;2
2201;32;CÅ“uvres-et-Valsery;2
2203;32;Coincy;2
2204;32;Coingt;2
2205;32;Colligis-Crandelain;2
2206;32;Colonfay;2
2207;32;Commenchon;2
2208;32;Concevreux;2
2209;32;Conde-en-Brie;2
2210;32;Conde-sur-Aisne;2
2211;32;Conde-sur-Suippe;2
2212;32;Condren;2
2213;32;Connigis;2
2214;32;Contescourt;2
2215;32;Corbeny;2
2216;32;Corcy;2
2217;32;Coucy-le-Chateau-Auffrique;2
2218;32;Coucy-les-Eppes;2
2219;32;Coucy-la-Ville;2
2220;32;Coulonges-Cohan;2
2221;32;Coupru;2
2222;32;Courbes;2
2223;32;Courboin;2
2224;32;Courcelles-sur-Vesle;2
2225;32;Courchamps;2
2226;32;Courmelles;2
2227;32;Courmont;2
2228;32;Courtemont-Varennes;2
2229;32;Courtrizy-et-Fussigny;2
2230;32;Couvrelles;2
2231;32;Couvron-et-Aumencourt;2
2232;32;Coyolles;2
2233;32;Cramaille;2
2234;32;Craonne;2
2235;32;Craonnelle;2
2236;32;Crecy-au-Mont;2
2237;32;Crecy-sur-Serre;2
2238;32;Crepy;2
2239;32;Crezancy;2
2240;32;Croix-Fonsomme;2
2241;32;La Croix-sur-Ourcq;2
2242;32;Crouttes-sur-Marne;2
2243;32;Crouy;2
2244;32;Crupilly;2
2245;32;Cuffies;2
2246;32;Cugny;2
2248;32;Cuirieux;2
2249;32;Cuiry-Housse;2
2250;32;Cuiry-les-Chaudardes;2
2251;32;Cuiry-les-Iviers;2
2252;32;Cuissy-et-Geny;2
2253;32;Cuisy-en-Almont;2
2254;32;Cutry;2
2255;32;Cys-la-Commune;2
2256;32;Dagny-Lambercy;2
2257;32;Dallon;2
2258;32;Dammard;2
2259;32;Dampleux;2
2260;32;Danizy;2
2261;32;Dercy;2
2262;32;Deuillet;2
2263;32;Dhuizel;2
2264;32;Dizy-le-Gros;2
2265;32;Dohis;2
2266;32;Dolignon;2
2267;32;Dommiers;2
2268;32;Domptin;2
2269;32;Dorengt;2
2270;32;Douchy;2
2271;32;Dravegny;2
2272;32;Droizy;2
2273;32;Dury;2
2274;32;Ebouleau;2
2275;32;Effry;2
2276;32;Englancourt;2
2277;32;Epagny;2
2278;32;Eparcy;2
2279;32;Epaux-Bezu;2
2280;32;Epieds;2
2281;32;L'Epine-aux-Bois;2
2282;32;Eppes;2
2283;32;Erlon;2
2284;32;Erloy;2
2286;32;Esqueheries;2
2287;32;Essigny-le-Grand;2
2288;32;Essigny-le-Petit;2
2289;32;Essises;2
2290;32;Essômes-sur-Marne;2
2291;32;Estrees;2
2292;32;Etampes-sur-Marne;2
2293;32;Etaves-et-Bocquiaux;2
2294;32;Etouvelles;2
2295;32;Etreaupont;2
2296;32;Etreillers;2
2297;32;Etrepilly;2
2298;32;Etreux;2
2299;32;Evergnicourt;2
2302;32;Faverolles;2
2303;32;Fayet;2
2304;32;La Fere;2
2305;32;Fere-en-Tardenois;2
2306;32;La Ferte-Chevresis;2
2307;32;La Ferte-Milon;2
2308;32;Fesmy-le-Sart;2
2309;32;Festieux;2
2310;32;Fieulaine;2
2311;32;Filain;2
2312;32;La Flamengrie;2
2313;32;Flavigny-le-Grand-et-Beaurain;2
2315;32;Flavy-le-Martel;2
2316;32;Fleury;2
2317;32;Fluquieres;2
2318;32;Folembray;2
2319;32;Fonsomme;2
2320;32;Fontaine-les-Clercs;2
2321;32;Fontaine-les-Vervins;2
2322;32;Fontaine-Notre-Dame;2
2323;32;Fontaine-Uterte;2
2324;32;Fontenelle;2
2326;32;Fontenoy;2
2327;32;Foreste;2
2328;32;Fossoy;2
2329;32;Fourdrain;2
2330;32;Francilly-Selency;2
2331;32;Franqueville;2
2332;32;Fresnes-en-Tardenois;2
2333;32;Fresnes-sous-Coucy;2
2334;32;Fresnoy-le-Grand;2
2335;32;Fressancourt;2
2336;32;Frieres-Faillouel;2
2337;32;Froidestrees;2
2338;32;Froidmont-Cohartille;2
2339;32;Gandelu;2
2340;32;Gauchy;2
2341;32;Gercy;2
2342;32;Gergny;2
2343;32;Germaine;2
2345;32;Gibercourt;2
2346;32;Gizy;2
2347;32;Gland;2
2349;32;Goudelancourt-les-Berrieux;2
2350;32;Goudelancourt-les-Pierrepont;2
2351;32;Goussancourt;2
2352;32;Gouy;2
2353;32;Grandlup-et-Fay;2
2354;32;Grandrieux;2
2355;32;Gricourt;2
2356;32;Grisolles;2
2357;32;Gronard;2
2358;32;Grougis;2
2359;32;Grugies;2
2360;32;Villeneuve-sur-Aisne;2
2361;32;Guise;2
2362;32;Guivry;2
2363;32;Guny;2
2364;32;Guyencourt;2
2366;32;Hannapes;2
2367;32;Happencourt;2
2368;32;Haramont;2
2369;32;Harcigny;2
2370;32;Hargicourt;2
2371;32;Harly;2
2372;32;Hartennes-et-Taux;2
2373;32;Hary;2
2374;32;Lehaucourt;2
2375;32;Hautevesnes;2
2376;32;Hauteville;2
2377;32;Haution;2
2378;32;La Herie;2
2379;32;Le Herie-la-Vieville;2
2380;32;Hinacourt;2
2381;32;Hirson;2
2382;32;Holnon;2
2383;32;Homblieres;2
2384;32;Houry;2
2385;32;Housset;2
2386;32;Iron;2
2387;32;Itancourt;2
2388;32;Iviers;2
2389;32;Jaulgonne;2
2390;32;Jeancourt;2
2391;32;Jeantes;2
2392;32;Joncourt;2
2393;32;Jouaignes;2
2395;32;Jumencourt;2
2396;32;Jumigny;2
2397;32;Jussy;2
2398;32;Juvigny;2
2399;32;Juvincourt-et-Damary;2
2400;32;Laffaux;2
2401;32;Laigny;2
2402;32;Lanchy;2
2403;32;Landifay-et-Bertaignemont;2
2404;32;Landouzy-la-Cour;2
2405;32;Landouzy-la-Ville;2
2406;32;Landricourt;2
2407;32;Laniscourt;2
2408;32;Laon;2
2409;32;Lappion;2
2410;32;Largny-sur-Automne;2
2411;32;Latilly;2
2412;32;Launoy;2
2413;32;Laval-en-Laonnois;2
2414;32;Lavaqueresse;2
2415;32;Laversine;2
2416;32;Leme;2
2417;32;Lempire;2
2418;32;Lerzy;2
2419;32;Leschelle;2
2420;32;Lesdins;2
2421;32;Lesges;2
2422;32;Lesquielles-Saint-Germain;2
2423;32;Leuilly-sous-Coucy;2
2424;32;Leury;2
2425;32;Leuze;2
2426;32;Levergies;2
2427;32;Lhuys;2
2428;32;Licy-Clignon;2
2429;32;Lierval;2
2430;32;Liesse-Notre-Dame;2
2431;32;Liez;2
2432;32;Lime;2
2433;32;Lislet;2
2435;32;Logny-les-Aubenton;2
2438;32;Longpont;2
2439;32;Les Septvallons;2
2440;32;Lor;2
2441;32;Louatre;2
2442;32;Loupeigne;2
2443;32;Lucy-le-Bocage;2
2444;32;Lugny;2
2445;32;Luzoir;2
2446;32;Ly-Fontaine;2
2447;32;Maast-et-Violaine;2
2448;32;Machecourt;2
2449;32;Macogny;2
2450;32;Macquigny;2
2451;32;Magny-la-Fosse;2
2452;32;Maissemy;2
2453;32;Maizy;2
2454;32;La Malmaison;2
2455;32;Malzy;2
2456;32;Manicamp;2
2457;32;Marchais;2
2458;32;Dhuys et Morin-en-Brie;2
2459;32;Marcy;2
2460;32;Marcy-sous-Marle;2
2461;32;Marest-Dampcourt;2
2462;32;Mareuil-en-Dôle;2
2463;32;Marfontaine;2
2464;32;Margival;2
2465;32;Marigny-en-Orxois;2
2466;32;Marizy-Sainte-Genevieve;2
2467;32;Marizy-Saint-Mard;2
2468;32;Marle;2
2469;32;Marly-Gomont;2
2470;32;Martigny;2
2471;32;Martigny-Courpierre;2
2472;32;Mauregny-en-Haye;2
2473;32;Mayot;2
2474;32;Mennessis;2
2476;32;Mennevret;2
2477;32;Mercin-et-Vaux;2
2478;32;Merlieux-et-Fouquerolles;2
2480;32;Mesbrecourt-Richecourt;2
2481;32;Mesnil-Saint-Laurent;2
2482;32;Meurival;2
2483;32;Mezieres-sur-Oise;2
2484;32;Mezy-Moulins;2
2485;32;Missy-aux-Bois;2
2486;32;Missy-les-Pierrepont;2
2487;32;Missy-sur-Aisne;2
2488;32;Molain;2
2489;32;Molinchart;2
2490;32;Monampteuil;2
2491;32;Monceau-le-Neuf-et-Faucouzy;2
2492;32;Monceau-les-Leups;2
2493;32;Monceau-le-Waast;2
2494;32;Monceau-sur-Oise;2
2495;32;Mondrepuis;2
2496;32;Monnes;2
2497;32;Mons-en-Laonnois;2
2498;32;Montaigu;2
2499;32;Montbavin;2
2500;32;Montbrehain;2
2501;32;Montchalons;2
2502;32;Montcornet;2
2503;32;Mont-d'Origny;2
2504;32;Montescourt-Lizerolles;2
2505;32;Montfaucon;2
2506;32;Montgobert;2
2507;32;Montgru-Saint-Hilaire;2
2508;32;Monthenault;2
2509;32;Monthiers;2
2510;32;Monthurel;2
2511;32;Montigny-en-Arrouaise;2
2512;32;Montigny-l'Allier;2
2513;32;Montigny-le-Franc;2
2514;32;Montigny-Lengrain;2
2515;32;Montigny-les-Conde;2
2516;32;Montigny-sous-Marle;2
2517;32;Montigny-sur-Crecy;2
2518;32;Montlevon;2
2519;32;Montloue;2
2520;32;Mont-Notre-Dame;2
2521;32;Montreuil-aux-Lions;2
2522;32;Mont-Saint-Jean;2
2523;32;Mont-Saint-Martin;2
2524;32;Mont-Saint-Pere;2
2525;32;Morcourt;2
2526;32;Morgny-en-Thierache;2
2527;32;Morsain;2
2528;32;Mortefontaine;2
2529;32;Mortiers;2
2530;32;Moulins;2
2531;32;Moussy-Verneuil;2
2532;32;MoÃ¿-de-l'Aisne;2
2533;32;Muret-et-Crouttes;2
2534;32;Muscourt;2
2535;32;Nampcelles-la-Cour;2
2536;32;Nampteuil-sous-Muret;2
2537;32;Nanteuil-la-Fosse;2
2538;32;Nanteuil-Notre-Dame;2
2539;32;Nauroy;2
2540;32;Nesles-la-Montagne;2
2541;32;Neufchatel-sur-Aisne;2
2542;32;Neuflieux;2
2543;32;Neuilly-Saint-Front;2
2544;32;Neuve-Maison;2
2545;32;La Neuville-Bosmont;2
2546;32;La Neuville-en-Beine;2
2547;32;La Neuville-Housset;2
2548;32;La Neuville-les-Dorengt;2
2549;32;Neuville-Saint-Amand;2
2550;32;Neuville-sur-Ailette;2
2551;32;Neuville-sur-Margival;2
2552;32;Neuvillette;2
2553;32;Nizy-le-Comte;2
2554;32;Nogentel;2
2555;32;Nogent-l'Artaud;2
